Date,UserID,RecipeID,Event
2022-02-09 20:21:00,1739,17,long_description
2022-02-09 20:23:19,1739,17,steps
2022-02-09 21:30:04,917,280,view_recipe
2022-02-09 21:32:34,917,280,short_description
2022-02-09 21:35:34,917,280,steps
2022-02-09 22:03:42,1890,328,view_recipe
2022-02-09 22:05:56,1890,328,short_description
2022-02-09 22:08:54,1890,328,long_description
2022-02-09 22:10:32,1181,325,view_recipe
2022-02-09 22:10:48,1890,328,steps
2022-02-09 22:12:20,1181,325,short_description
2022-02-09 22:13:13,1181,325,steps
2022-02-09 23:37:26,566,346,view_recipe
2022-02-09 23:39:15,566,346,short_description
2022-02-09 23:39:37,566,346,steps
2022-02-09 23:40:32,566,346,view_comments
2022-02-09 23:42:29,1527,477,view_recipe
2022-02-09 23:45:10,1527,477,short_description
2022-02-09 23:46:11,1527,477,steps
2022-02-09 23:50:18,185,252,view_recipe
2022-02-09 23:50:23,185,252,short_description
2022-02-09 23:52:29,185,252,steps
2022-02-09 23:53:21,185,252,view_comments
2022-02-10 00:04:21,1784,264,view_recipe
2022-02-10 00:05:23,1784,264,short_description
2022-02-10 00:05:37,1784,264,steps
2022-02-10 01:04:27,1751,492,view_recipe
2022-02-10 01:06:58,1751,492,short_description
2022-02-10 01:09:56,1751,492,steps
2022-02-10 01:18:35,380,398,view_recipe
2022-02-10 01:20:10,380,398,short_description
2022-02-10 01:22:37,380,398,steps
2022-02-10 01:44:05,104,424,view_recipe
2022-02-10 01:46:39,104,424,short_description
2022-02-10 01:48:48,104,424,steps
2022-02-10 03:04:30,429,499,view_recipe
2022-02-10 03:05:41,429,499,long_description
2022-02-10 03:07:06,429,499,steps
2022-02-10 03:25:55,1995,222,view_recipe
2022-02-10 03:27:21,1995,222,short_description
2022-02-10 03:29:08,1995,222,long_description
2022-02-10 03:31:21,1995,222,steps
2022-02-10 03:34:58,1328,271,view_recipe
2022-02-10 03:37:00,1328,271,short_description
2022-02-10 03:38:18,1328,271,steps
2022-02-10 03:39:32,1328,271,view_comments
2022-02-10 04:36:33,516,349,view_recipe
2022-02-10 04:39:05,516,349,short_description
2022-02-10 04:39:41,516,349,steps
2022-02-10 05:40:34,1857,181,view_recipe
2022-02-10 05:41:55,1857,181,short_description
2022-02-10 05:42:53,1857,181,long_description
2022-02-10 05:45:02,1857,181,steps
2022-02-10 05:47:31,1857,181,view_comments
2022-02-10 06:14:24,97,160,view_recipe
2022-02-10 06:15:44,97,160,short_description
2022-02-10 06:16:56,936,25,view_recipe
2022-02-10 06:17:16,97,160,long_description
2022-02-10 06:18:11,97,160,steps
2022-02-10 06:19:54,936,25,short_description
2022-02-10 06:20:02,936,25,long_description
2022-02-10 06:22:07,936,25,steps
2022-02-10 06:24:19,936,25,view_comments
2022-02-10 06:52:19,1868,69,view_recipe
2022-02-10 06:53:28,1868,69,short_description
2022-02-10 06:55:17,1868,69,long_description
2022-02-10 06:57:26,1868,69,steps
2022-02-10 08:02:05,1562,89,view_recipe
2022-02-10 08:02:43,1562,89,short_description
2022-02-10 08:02:50,1562,89,long_description
2022-02-10 08:04:05,1562,89,steps
2022-02-10 09:10:54,429,141,view_recipe
2022-02-10 09:12:11,429,141,short_description
2022-02-10 09:13:12,429,141,long_description
2022-02-10 09:15:55,429,141,steps
2022-02-10 10:19:09,1963,49,view_recipe
2022-02-10 10:21:39,1963,49,short_description
2022-02-10 10:22:32,1610,451,view_recipe
2022-02-10 10:24:38,1963,49,long_description
2022-02-10 10:25:06,1610,451,short_description
2022-02-10 10:26:19,1963,49,steps
2022-02-10 10:26:46,1610,451,steps
2022-02-10 11:00:26,445,449,view_recipe
2022-02-10 11:02:29,445,449,short_description
2022-02-10 11:03:18,445,449,long_description
2022-02-10 11:04:50,445,449,steps
2022-02-10 11:21:11,1306,357,view_recipe
2022-02-10 11:23:07,1306,357,short_description
2022-02-10 11:26:07,1306,357,steps
2022-02-10 11:32:42,1080,499,view_recipe
2022-02-10 11:33:33,1080,499,short_description
2022-02-10 11:34:15,1080,499,long_description
2022-02-10 11:35:04,896,177,view_recipe
2022-02-10 11:36:38,896,177,short_description
2022-02-10 11:37:03,1080,499,steps
2022-02-10 11:39:36,896,177,steps
2022-02-10 12:28:57,1334,250,view_recipe
2022-02-10 12:30:54,1334,250,short_description
2022-02-10 12:31:49,1334,250,long_description
2022-02-10 12:33:12,1334,250,steps
2022-02-10 13:07:54,207,133,view_recipe
2022-02-10 13:08:42,207,133,short_description
2022-02-10 13:08:59,207,133,long_description
2022-02-10 13:11:27,207,133,steps
2022-02-10 13:12:38,207,133,view_comments
2022-02-10 13:15:50,190,186,view_recipe
2022-02-10 13:16:31,190,186,short_description
2022-02-10 13:16:50,190,186,steps
2022-02-10 13:19:23,190,186,view_comments
2022-02-10 13:39:25,1279,259,view_recipe
2022-02-10 13:40:14,1279,259,short_description
2022-02-10 13:42:52,1279,259,steps
2022-02-10 13:58:33,1798,175,view_recipe
2022-02-10 13:59:33,1798,175,steps
2022-02-10 15:17:58,378,430,view_recipe
2022-02-10 15:19:38,378,430,short_description
2022-02-10 15:21:18,378,430,long_description
2022-02-10 15:21:28,378,430,steps
2022-02-10 17:59:38,706,411,view_recipe
2022-02-10 18:00:58,706,411,short_description
2022-02-10 18:03:24,706,411,long_description
2022-02-10 18:04:07,706,411,steps
2022-02-10 18:04:26,706,411,view_comments
2022-02-10 18:29:03,756,57,view_recipe
2022-02-10 18:31:06,756,57,short_description
2022-02-10 18:33:11,756,57,long_description
2022-02-10 18:35:27,756,57,steps
2022-02-10 19:04:38,109,57,view_recipe
2022-02-10 19:07:31,109,57,short_description
2022-02-10 19:10:03,109,57,steps
2022-02-10 19:22:35,343,316,view_recipe
2022-02-10 19:25:19,343,316,short_description
2022-02-10 19:25:57,343,316,steps
2022-02-10 19:51:59,906,481,view_recipe
2022-02-10 19:52:48,906,481,short_description
2022-02-10 19:53:36,906,481,steps
2022-02-10 21:25:01,1003,281,view_recipe
2022-02-10 21:27:00,463,77,view_recipe
2022-02-10 21:27:36,463,77,short_description
2022-02-10 21:27:47,1003,281,short_description
2022-02-10 21:29:27,463,77,long_description
2022-02-10 21:29:45,463,77,steps
2022-02-10 21:29:52,1003,281,steps
2022-02-10 21:32:37,1003,281,view_comments
2022-02-10 22:14:19,1000,143,view_recipe
2022-02-10 22:16:30,1000,143,short_description
2022-02-10 22:17:20,1000,143,steps
2022-02-10 22:46:12,1897,155,view_recipe
2022-02-10 22:47:56,1897,155,short_description
2022-02-10 22:49:56,1897,155,steps
2022-02-10 23:34:11,631,303,view_recipe
2022-02-10 23:34:48,753,122,view_recipe
2022-02-10 23:36:22,753,122,short_description
2022-02-10 23:36:55,631,303,short_description
2022-02-10 23:37:16,753,122,long_description
2022-02-10 23:38:35,753,122,steps
2022-02-10 23:39:36,631,303,long_description
2022-02-10 23:39:52,753,122,view_comments
2022-02-10 23:41:59,631,303,steps
2022-02-11 00:20:42,960,31,view_recipe
2022-02-11 00:21:15,960,31,short_description
2022-02-11 00:21:34,960,31,long_description
2022-02-11 00:22:38,960,31,steps
2022-02-11 01:17:10,1927,268,view_recipe
2022-02-11 01:18:48,1927,268,short_description
2022-02-11 01:21:10,1927,268,long_description
2022-02-11 01:23:41,1927,268,steps
2022-02-11 01:23:46,1927,268,view_comments
2022-02-11 02:00:14,1063,23,view_recipe
2022-02-11 02:00:59,1063,23,short_description
2022-02-11 02:02:58,1063,23,steps
2022-02-11 02:51:31,1677,376,view_recipe
2022-02-11 02:53:46,1677,376,short_description
2022-02-11 02:54:11,1677,376,long_description
2022-02-11 02:54:55,1677,376,steps
2022-02-11 04:00:20,615,430,view_recipe
2022-02-11 04:00:33,615,430,short_description
2022-02-11 04:03:00,615,430,long_description
2022-02-11 04:03:38,1723,206,view_recipe
2022-02-11 04:05:14,615,430,steps
2022-02-11 04:05:37,1723,206,short_description
2022-02-11 04:06:06,1723,206,long_description
2022-02-11 04:06:11,1723,206,steps
2022-02-11 04:07:59,615,430,view_comments
2022-02-11 04:10:21,1187,195,view_recipe
2022-02-11 04:12:14,1187,195,short_description
2022-02-11 04:14:41,1187,195,long_description
2022-02-11 04:16:12,1187,195,steps
2022-02-11 05:30:32,1692,132,view_recipe
2022-02-11 05:32:15,1604,429,view_recipe
2022-02-11 05:32:19,1692,132,short_description
2022-02-11 05:34:35,1692,132,long_description
2022-02-11 05:35:05,1604,429,short_description
2022-02-11 05:35:19,1604,429,long_description
2022-02-11 05:36:33,1692,132,steps
2022-02-11 05:37:40,1604,429,steps
2022-02-11 05:40:45,1418,30,view_recipe
2022-02-11 05:43:18,1418,30,short_description
2022-02-11 05:45:52,1418,30,long_description
2022-02-11 05:48:08,1418,30,steps
2022-02-11 05:49:14,1418,30,view_comments
2022-02-11 06:21:51,488,360,view_recipe
2022-02-11 06:24:38,488,360,short_description
2022-02-11 06:26:46,488,360,long_description
2022-02-11 06:28:09,488,360,steps
2022-02-11 06:28:30,488,360,view_comments
2022-02-11 07:42:22,62,274,view_recipe
2022-02-11 07:44:31,62,274,short_description
2022-02-11 07:46:37,62,274,steps
2022-02-11 07:48:32,62,274,view_comments
2022-02-11 08:08:29,1152,240,view_recipe
2022-02-11 08:08:40,1152,240,short_description
2022-02-11 08:11:07,1152,240,steps
2022-02-11 08:13:20,1152,240,view_comments
2022-02-11 09:17:14,636,424,view_recipe
2022-02-11 09:18:37,636,424,short_description
2022-02-11 09:19:35,636,424,steps
2022-02-11 09:19:46,636,424,view_comments
2022-02-11 09:51:10,475,19,view_recipe
2022-02-11 09:53:12,475,19,short_description
2022-02-11 09:55:22,475,19,steps
2022-02-11 12:50:36,1965,491,view_recipe
2022-02-11 12:51:30,1965,491,short_description
2022-02-11 12:53:46,1965,491,long_description
2022-02-11 12:55:55,1965,491,steps
2022-02-11 12:58:06,1965,491,view_comments
2022-02-11 13:57:15,429,379,view_recipe
2022-02-11 13:58:13,429,379,short_description
2022-02-11 13:59:56,33,66,view_recipe
2022-02-11 14:00:03,429,379,long_description
2022-02-11 14:02:37,429,379,steps
2022-02-11 14:02:43,33,66,short_description
2022-02-11 14:03:48,33,66,long_description
2022-02-11 14:05:49,33,66,steps
2022-02-11 15:16:08,1287,208,view_recipe
2022-02-11 15:17:35,1287,208,short_description
2022-02-11 15:20:26,1287,208,long_description
2022-02-11 15:23:17,1287,208,steps
2022-02-11 15:24:13,1287,208,view_comments
2022-02-11 17:55:04,1991,126,view_recipe
2022-02-11 17:56:05,1991,126,short_description
2022-02-11 17:58:00,1991,126,long_description
2022-02-11 18:00:03,1991,126,steps
2022-02-11 18:21:39,215,498,view_recipe
2022-02-11 18:24:29,215,498,steps
2022-02-11 18:25:41,1837,131,view_recipe
2022-02-11 18:26:51,1837,131,short_description
2022-02-11 18:27:45,1837,131,long_description
2022-02-11 18:28:41,1837,131,steps
2022-02-11 19:03:00,1226,402,view_recipe
2022-02-11 19:05:34,1226,402,short_description
2022-02-11 19:07:57,1226,402,long_description
2022-02-11 19:09:02,1226,402,steps
2022-02-11 19:11:09,1226,402,view_comments
2022-02-11 19:20:01,1014,276,view_recipe
2022-02-11 19:20:18,1014,276,short_description
2022-02-11 19:21:13,1014,276,steps
2022-02-11 19:23:12,1014,276,view_comments
2022-02-11 19:29:34,1256,226,view_recipe
2022-02-11 19:30:38,1256,226,short_description
2022-02-11 19:31:59,1256,226,steps
2022-02-11 19:51:26,346,39,view_recipe
2022-02-11 19:51:32,346,39,short_description
2022-02-11 19:52:08,346,39,long_description
2022-02-11 19:55:04,346,39,steps
2022-02-11 20:01:58,43,8,view_recipe
2022-02-11 20:03:39,43,8,short_description
2022-02-11 20:04:00,43,8,steps
2022-02-11 20:13:28,1521,495,view_recipe
2022-02-11 20:16:23,1521,495,short_description
2022-02-11 20:18:39,1521,495,long_description
2022-02-11 20:20:45,1521,495,steps
2022-02-11 20:21:24,1518,119,view_recipe
2022-02-11 20:22:21,1518,119,short_description
2022-02-11 20:24:47,1518,119,long_description
2022-02-11 20:25:20,1518,119,steps
2022-02-11 20:27:00,1518,119,view_comments
2022-02-11 21:44:32,803,50,view_recipe
2022-02-11 21:45:08,803,50,short_description
2022-02-11 21:47:18,803,50,long_description
2022-02-11 21:49:36,803,50,steps
2022-02-11 21:50:29,803,50,view_comments
2022-02-11 22:12:01,1474,80,view_recipe
2022-02-11 22:13:06,1474,80,short_description
2022-02-11 22:15:31,1474,80,steps
2022-02-11 22:16:11,1474,80,view_comments
2022-02-11 23:58:53,1403,234,view_recipe
2022-02-11 23:59:02,1403,234,short_description
2022-02-12 00:00:52,1969,177,view_recipe
2022-02-12 00:01:28,1403,234,long_description
2022-02-12 00:01:42,1403,234,steps
2022-02-12 00:02:45,1969,177,short_description
2022-02-12 00:03:31,1969,177,long_description
2022-02-12 00:04:47,1969,177,steps
2022-02-12 01:23:07,177,5,view_recipe
2022-02-12 01:25:20,177,5,short_description
2022-02-12 01:27:34,177,5,steps
2022-02-12 01:29:43,177,5,view_comments
2022-02-12 03:07:42,773,11,view_recipe
2022-02-12 03:09:26,773,11,short_description
2022-02-12 03:10:26,773,11,steps
2022-02-12 03:13:13,225,466,view_recipe
2022-02-12 03:15:59,225,466,short_description
2022-02-12 03:18:35,225,466,long_description
2022-02-12 03:20:17,225,466,steps
2022-02-12 03:31:08,386,238,view_recipe
2022-02-12 03:33:34,386,238,short_description
2022-02-12 03:34:20,386,238,steps
2022-02-12 04:22:25,1961,17,view_recipe
2022-02-12 04:24:10,1961,17,short_description
2022-02-12 04:26:14,1961,17,steps
2022-02-12 06:19:42,756,44,view_recipe
2022-02-12 06:20:28,756,44,short_description
2022-02-12 06:21:18,756,44,steps
2022-02-12 06:28:50,681,449,view_recipe
2022-02-12 06:30:02,681,449,short_description
2022-02-12 06:30:16,348,329,view_recipe
2022-02-12 06:30:27,348,329,short_description
2022-02-12 06:30:32,348,329,steps
2022-02-12 06:31:35,348,329,view_comments
2022-02-12 06:32:28,681,449,long_description
2022-02-12 06:33:19,681,449,steps
2022-02-12 06:34:32,681,449,view_comments
2022-02-12 06:51:43,1442,461,view_recipe
2022-02-12 06:52:52,1442,461,short_description
2022-02-12 06:53:54,1442,461,long_description
2022-02-12 06:54:46,1442,461,steps
2022-02-12 06:57:27,120,86,view_recipe
2022-02-12 06:58:07,120,86,short_description
2022-02-12 06:58:52,120,86,steps
2022-02-12 07:00:30,120,86,view_comments
2022-02-12 07:38:10,1439,25,view_recipe
2022-02-12 07:40:48,1439,25,short_description
2022-02-12 07:42:03,1439,25,steps
2022-02-12 07:53:59,884,454,view_recipe
2022-02-12 07:56:12,884,454,short_description
2022-02-12 07:56:41,519,48,view_recipe
2022-02-12 07:57:31,884,454,steps
2022-02-12 07:58:01,519,48,short_description
2022-02-12 08:00:11,519,48,steps
2022-02-12 08:02:06,519,48,view_comments
2022-02-12 08:33:55,1816,14,view_recipe
2022-02-12 08:35:47,1816,14,short_description
2022-02-12 08:37:35,1816,14,long_description
2022-02-12 08:38:02,1816,14,steps
2022-02-12 09:14:09,47,67,view_recipe
2022-02-12 09:14:40,47,67,short_description
2022-02-12 09:16:27,47,67,long_description
2022-02-12 09:17:33,47,67,steps
2022-02-12 09:19:41,47,67,view_comments
2022-02-12 10:39:00,802,497,view_recipe
2022-02-12 10:40:21,802,497,short_description
2022-02-12 10:41:50,802,497,long_description
2022-02-12 10:44:15,802,497,steps
2022-02-12 10:47:15,802,497,view_comments
2022-02-12 11:05:50,573,442,view_recipe
2022-02-12 11:06:41,573,442,short_description
2022-02-12 11:07:13,573,442,long_description
2022-02-12 11:09:22,573,442,steps
2022-02-12 11:44:41,898,75,view_recipe
2022-02-12 11:45:39,1448,410,view_recipe
2022-02-12 11:45:47,898,75,short_description
2022-02-12 11:46:54,1448,410,short_description
2022-02-12 11:48:05,898,75,steps
2022-02-12 11:49:30,1448,410,long_description
2022-02-12 11:50:05,898,75,view_comments
2022-02-12 11:50:37,1987,260,view_recipe
2022-02-12 11:51:32,1448,410,steps
2022-02-12 11:52:34,1448,410,view_comments
2022-02-12 11:53:08,1987,260,short_description
2022-02-12 11:55:40,1987,260,steps
2022-02-12 13:11:55,446,351,view_recipe
2022-02-12 13:12:11,446,351,short_description
2022-02-12 13:12:53,446,351,steps
2022-02-12 13:28:09,841,29,view_recipe
2022-02-12 13:30:54,841,29,short_description
2022-02-12 13:33:35,841,29,steps
2022-02-12 13:34:00,1610,337,view_recipe
2022-02-12 13:35:24,1610,337,short_description
2022-02-12 13:38:21,1610,337,steps
2022-02-12 15:16:38,855,86,view_recipe
2022-02-12 15:16:54,855,86,short_description
2022-02-12 15:19:28,855,86,long_description
2022-02-12 15:20:19,855,86,steps
2022-02-12 16:12:24,256,14,view_recipe
2022-02-12 16:12:33,256,14,short_description
2022-02-12 16:14:39,256,14,long_description
2022-02-12 16:14:52,256,14,steps
2022-02-12 16:44:14,1378,327,view_recipe
2022-02-12 16:45:58,1378,327,short_description
2022-02-12 16:48:17,1378,327,long_description
2022-02-12 16:48:57,1378,327,steps
2022-02-12 16:50:39,1378,327,view_comments
2022-02-12 17:08:52,514,134,view_recipe
2022-02-12 17:11:03,514,134,short_description
2022-02-12 17:12:04,514,134,long_description
2022-02-12 17:12:21,514,134,steps
2022-02-12 17:24:09,1260,215,view_recipe
2022-02-12 17:25:56,1260,215,short_description
2022-02-12 17:27:12,1260,215,steps
2022-02-12 18:20:19,1012,393,view_recipe
2022-02-12 18:22:52,1012,393,short_description
2022-02-12 18:23:33,1012,393,long_description
2022-02-12 18:25:34,1012,393,steps
2022-02-12 19:07:16,1948,15,view_recipe
2022-02-12 19:10:04,1948,15,short_description
2022-02-12 19:12:32,1948,15,long_description
2022-02-12 19:14:24,1948,15,steps
2022-02-12 19:18:42,643,360,view_recipe
2022-02-12 19:19:17,643,360,short_description
2022-02-12 19:21:14,643,360,long_description
2022-02-12 19:22:58,643,360,steps
2022-02-12 20:25:16,767,8,view_recipe
2022-02-12 20:27:34,767,8,short_description
2022-02-12 20:27:41,1293,66,view_recipe
2022-02-12 20:28:58,767,8,steps
2022-02-12 20:29:26,1293,66,short_description
2022-02-12 20:30:07,767,8,view_comments
2022-02-12 20:32:22,1293,66,steps
2022-02-12 20:53:52,1080,434,view_recipe
2022-02-12 20:54:06,1080,434,short_description
2022-02-12 20:54:59,1080,434,long_description
2022-02-12 20:56:34,1080,434,steps
2022-02-12 21:04:56,1927,439,view_recipe
2022-02-12 21:06:17,1927,439,short_description
2022-02-12 21:08:11,1927,439,long_description
2022-02-12 21:08:19,1927,439,steps
2022-02-12 21:18:31,1774,19,view_recipe
2022-02-12 21:19:19,1774,19,short_description
2022-02-12 21:19:26,1774,19,steps
2022-02-12 21:23:33,454,325,view_recipe
2022-02-12 21:25:53,454,325,short_description
2022-02-12 21:26:32,454,325,long_description
2022-02-12 21:28:48,454,325,steps
2022-02-12 21:28:48,633,357,view_recipe
2022-02-12 21:31:02,633,357,short_description
2022-02-12 21:31:32,633,357,steps
2022-02-12 23:33:43,1350,407,view_recipe
2022-02-12 23:34:00,1350,407,short_description
2022-02-12 23:35:55,1350,407,long_description
2022-02-12 23:36:51,1350,407,steps
2022-02-13 01:15:31,892,125,view_recipe
2022-02-13 01:17:17,892,125,short_description
2022-02-13 01:19:18,892,125,steps
2022-02-13 01:42:37,103,69,view_recipe
2022-02-13 01:44:32,103,69,short_description
2022-02-13 01:45:46,103,69,long_description
2022-02-13 01:47:19,103,69,steps
2022-02-13 04:36:23,332,56,view_recipe
2022-02-13 04:39:14,332,56,short_description
2022-02-13 04:41:19,332,56,steps
2022-02-13 04:41:45,332,56,view_comments
2022-02-13 04:57:44,793,443,view_recipe
2022-02-13 04:58:29,793,443,short_description
2022-02-13 04:58:34,100,322,view_recipe
2022-02-13 05:00:11,100,322,short_description
2022-02-13 05:00:26,793,443,steps
2022-02-13 05:01:53,100,322,long_description
2022-02-13 05:02:44,100,322,steps
2022-02-13 05:17:24,1602,67,view_recipe
2022-02-13 05:19:06,1602,67,short_description
2022-02-13 05:19:46,1602,67,long_description
2022-02-13 05:21:17,1602,67,steps
2022-02-13 05:22:15,1602,67,view_comments
2022-02-13 05:58:27,1470,140,view_recipe
2022-02-13 06:00:59,1470,140,short_description
2022-02-13 06:02:28,1470,140,steps
2022-02-13 06:54:07,1658,465,view_recipe
2022-02-13 06:55:22,1449,80,view_recipe
2022-02-13 06:55:24,1658,465,short_description
2022-02-13 06:56:45,1658,465,steps
2022-02-13 06:57:56,1449,80,short_description
2022-02-13 07:00:31,1449,80,long_description
2022-02-13 07:02:23,1449,80,steps
2022-02-13 07:07:05,1217,5,view_recipe
2022-02-13 07:07:43,1217,5,short_description
2022-02-13 07:07:51,1217,5,long_description
2022-02-13 07:08:14,1217,5,steps
2022-02-13 09:33:35,125,29,view_recipe
2022-02-13 09:35:37,125,29,short_description
2022-02-13 09:37:50,125,29,steps
2022-02-13 10:32:27,1764,194,view_recipe
2022-02-13 10:33:59,1764,194,long_description
2022-02-13 10:34:44,1764,194,steps
2022-02-13 10:34:59,963,479,view_recipe
2022-02-13 10:35:49,1764,194,view_comments
2022-02-13 10:36:36,963,479,short_description
2022-02-13 10:38:05,1037,401,view_recipe
2022-02-13 10:38:10,963,479,long_description
2022-02-13 10:39:17,963,479,steps
2022-02-13 10:39:50,1037,401,short_description
2022-02-13 10:42:05,1037,401,long_description
2022-02-13 10:44:33,1037,401,steps
2022-02-13 10:46:04,1037,401,view_comments
2022-02-13 10:49:03,843,52,view_recipe
2022-02-13 10:49:12,843,52,short_description
2022-02-13 10:50:56,843,52,long_description
2022-02-13 10:52:02,843,52,steps
2022-02-13 11:15:19,950,138,view_recipe
2022-02-13 11:17:02,950,138,short_description
2022-02-13 11:17:15,950,138,long_description
2022-02-13 11:19:44,950,138,steps
2022-02-13 12:11:37,1543,386,view_recipe
2022-02-13 12:13:44,1543,386,short_description
2022-02-13 12:15:54,1543,386,long_description
2022-02-13 12:17:49,1543,386,steps
2022-02-13 12:25:24,425,95,view_recipe
2022-02-13 12:28:04,425,95,short_description
2022-02-13 12:30:39,425,95,steps
2022-02-13 12:30:44,425,95,view_comments
2022-02-13 12:56:14,46,247,view_recipe
2022-02-13 12:56:28,1426,314,view_recipe
2022-02-13 12:56:40,46,247,short_description
2022-02-13 12:57:01,1426,314,short_description
2022-02-13 12:57:35,1426,314,steps
2022-02-13 12:57:49,46,247,steps
2022-02-13 12:58:17,1426,314,view_comments
2022-02-13 12:59:39,46,247,view_comments
2022-02-13 13:30:05,580,85,view_recipe
2022-02-13 13:31:30,580,85,short_description
2022-02-13 13:32:12,580,85,long_description
2022-02-13 13:33:10,580,85,steps
2022-02-13 13:55:16,91,407,view_recipe
2022-02-13 13:56:54,91,407,short_description
2022-02-13 13:59:38,91,407,long_description
2022-02-13 14:00:38,91,407,steps
2022-02-13 14:17:40,1743,393,view_recipe
2022-02-13 14:20:34,1743,393,short_description
2022-02-13 14:21:19,1743,393,steps
2022-02-13 14:21:38,1743,393,view_comments
2022-02-13 14:34:16,712,131,view_recipe
2022-02-13 14:35:42,712,131,short_description
2022-02-13 14:36:14,712,131,long_description
2022-02-13 14:38:05,712,131,steps
2022-02-13 14:39:21,712,131,view_comments
2022-02-13 15:18:53,1630,457,view_recipe
2022-02-13 15:21:22,1630,457,short_description
2022-02-13 15:23:48,1630,457,long_description
2022-02-13 15:25:07,1630,457,steps
2022-02-13 16:09:06,1010,231,view_recipe
2022-02-13 16:11:14,1010,231,short_description
2022-02-13 16:12:06,1010,231,steps
2022-02-13 17:16:20,547,232,view_recipe
2022-02-13 17:18:39,547,232,short_description
2022-02-13 17:19:07,547,232,steps
2022-02-13 18:09:17,760,347,view_recipe
2022-02-13 18:12:06,760,347,short_description
2022-02-13 18:13:03,760,347,steps
2022-02-13 18:15:48,1052,11,view_recipe
2022-02-13 18:17:59,1052,11,short_description
2022-02-13 18:20:20,1052,11,steps
2022-02-13 19:01:37,423,458,view_recipe
2022-02-13 19:02:02,423,458,short_description
2022-02-13 19:04:53,423,458,long_description
2022-02-13 19:06:20,423,458,steps
2022-02-13 20:34:53,773,178,view_recipe
2022-02-13 20:37:46,773,178,long_description
2022-02-13 20:38:41,773,178,steps
2022-02-13 20:47:17,414,78,view_recipe
2022-02-13 20:48:55,414,78,short_description
2022-02-13 20:51:07,414,78,steps
2022-02-13 21:31:54,1403,225,view_recipe
2022-02-13 21:33:03,1403,225,short_description
2022-02-13 21:35:07,1403,225,long_description
2022-02-13 21:37:30,1403,225,steps
2022-02-13 22:25:27,1726,29,view_recipe
2022-02-13 22:27:19,1726,29,short_description
2022-02-13 22:29:04,1726,29,steps
2022-02-13 22:29:17,1726,29,view_comments
2022-02-13 22:32:49,377,325,view_recipe
2022-02-13 22:33:25,377,325,short_description
2022-02-13 22:36:04,377,325,steps
2022-02-13 22:37:02,377,325,view_comments
2022-02-13 23:56:05,857,61,view_recipe
2022-02-13 23:56:09,393,59,view_recipe
2022-02-13 23:56:21,393,59,short_description
2022-02-13 23:56:43,393,59,long_description
2022-02-13 23:58:30,393,59,steps
2022-02-13 23:59:00,857,61,short_description
2022-02-14 00:00:02,857,61,steps
2022-02-14 00:07:23,1462,201,view_recipe
2022-02-14 00:07:58,1462,201,short_description
2022-02-14 00:10:31,1462,201,long_description
2022-02-14 00:13:10,1462,201,steps
2022-02-14 00:25:41,1531,103,view_recipe
2022-02-14 00:27:02,1531,103,short_description
2022-02-14 00:27:25,1531,103,long_description
2022-02-14 00:27:35,1531,103,steps
2022-02-14 00:29:06,1531,103,view_comments
2022-02-14 01:17:17,1717,387,view_recipe
2022-02-14 01:18:32,1717,387,short_description
2022-02-14 01:20:04,1717,387,long_description
2022-02-14 01:20:29,1717,387,steps
2022-02-14 02:29:24,1207,367,view_recipe
2022-02-14 02:30:24,1207,367,short_description
2022-02-14 02:30:33,1207,367,steps
2022-02-14 02:38:12,130,167,view_recipe
2022-02-14 02:40:19,130,167,long_description
2022-02-14 02:41:46,130,167,steps
2022-02-14 03:00:08,1683,182,view_recipe
2022-02-14 03:02:15,1683,182,short_description
2022-02-14 03:02:34,1683,182,long_description
2022-02-14 03:04:31,1683,182,steps
2022-02-14 03:11:22,969,361,view_recipe
2022-02-14 03:13:22,969,361,short_description
2022-02-14 03:14:58,969,361,long_description
2022-02-14 03:17:43,969,361,steps
2022-02-14 03:23:30,901,116,view_recipe
2022-02-14 03:24:59,901,116,short_description
2022-02-14 03:26:14,901,116,long_description
2022-02-14 03:27:09,901,116,steps
2022-02-14 04:19:46,781,459,view_recipe
2022-02-14 04:21:57,781,459,short_description
2022-02-14 04:24:38,781,459,steps
2022-02-14 04:26:01,781,459,view_comments
2022-02-14 04:38:57,1779,380,view_recipe
2022-02-14 04:41:35,1779,380,steps
2022-02-14 04:42:08,1779,380,view_comments
2022-02-14 05:06:40,1305,304,view_recipe
2022-02-14 05:08:36,1305,304,short_description
2022-02-14 05:11:10,1305,304,steps
2022-02-14 05:43:32,1111,106,view_recipe
2022-02-14 05:45:17,1111,106,short_description
2022-02-14 05:45:41,1111,106,steps
2022-02-14 05:59:54,808,421,view_recipe
2022-02-14 06:02:35,808,421,short_description
2022-02-14 06:03:59,808,421,long_description
2022-02-14 06:05:43,808,421,steps
2022-02-14 06:34:39,1540,450,view_recipe
2022-02-14 06:36:23,1540,450,short_description
2022-02-14 06:37:03,1540,450,steps
2022-02-14 06:50:08,1191,264,view_recipe
2022-02-14 06:52:53,1191,264,short_description
2022-02-14 06:53:34,1191,264,steps
2022-02-14 07:09:19,1586,39,view_recipe
2022-02-14 07:09:38,1586,39,short_description
2022-02-14 07:11:50,1586,39,steps
2022-02-14 08:47:27,983,139,view_recipe
2022-02-14 08:48:19,983,139,short_description
2022-02-14 08:48:25,983,139,long_description
